Position,Track Name,Artist,Streams,URL,Date,Region
160,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,1551,https://open.spotify.com/track/0uVyZywUNOp6S0dU5r8TS8,2017-01-09,ec
161,Adventure Of A Lifetime,Coldplay,1546,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017-01-09,ec
162,Nota de Amor,Wisin,1541,https://open.spotify.com/track/4YW2Fr25fHwUt6qgvM1iE1,2017-01-09,ec
163,Afuera del planeta,Manuel Medrano,1516,https://open.spotify.com/track/71t9GoojGIMZLySI6imKFY,2017-01-09,ec
164,Me Voy Enamorando - Remix,Chino & Nacho,1515,https://open.spotify.com/track/0nfBKG11Wv2bK8cPjMU5VB,2017-01-09,ec
165,7 Years,Lukas Graham,1513,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,2017-01-09,ec
166,Picky,Joey Montana,1512,https://open.spotify.com/track/4tPL9PeVZY4c0jUPtSD5nx,2017-01-09,ec
167,La Bicicleta - Remix,Carlos Vives,1505,https://open.spotify.com/track/7IRuf7FrdQvOGs0g9mSNGr,2017-01-09,ec
168,Love Me Now,John Legend,1494,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2017-01-09,ec
169,Me Quema,Paulina Rubio,1494,https://open.spotify.com/track/5k5HXMmbU31I6cMOWnMgSQ,2017-01-09,ec
170,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,1489,https://open.spotify.com/track/4COGASZEbAxmH6k5gYMo6G,2017-01-09,ec
171,Materialista,Silvestre Dangond,1485,https://open.spotify.com/track/3jqSBJ8I20iUN0Bw8NA5xQ,2017-01-09,ec
172,Hello,Adele,1481,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,2017-01-09,ec
173,Bohemian Rhapsody - Remastered 2011,Queen,1472,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,2017-01-09,ec
174,Hasta la Raíz,Natalia Lafourcade,1468,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf,2017-01-09,ec
175,Stay With Me,Sam Smith,1467,https://open.spotify.com/track/5Db9VIdDsN5yu3Eu7CT0i4,2017-01-09,ec
176,I'm Yours,Jason Mraz,1461,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,2017-01-09,ec
177,La promesa,Melendi,1456,https://open.spotify.com/track/2GJyBJWPmnM7pK961cB6iV,2017-01-09,ec
178,A Thousand Years,Christina Perri,1455,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,2017-01-09,ec
179,Si Ella Quisiera,Justin Quiles,1445,https://open.spotify.com/track/7cIkMEpDhT7Vpw1FHOQqKC,2017-01-09,ec
180,Bailar - Radio Edit,Deorro,1431,https://open.spotify.com/track/1HCw8XKtTgWWU3JlEUR0qQ,2017-01-09,ec
181,Mayor Que Yo 3,Luny Tunes,1419,https://open.spotify.com/track/0bMRpUsk1IWi5O2NIkWsqR,2017-01-09,ec
182,Sugar (feat. Francesco Yates),Robin Schulz,1418,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,2017-01-09,ec
183,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,1418,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,2017-01-09,ec
184,Si Ella Quisiera - Remix,Justin Quiles,1412,https://open.spotify.com/track/0A2h9QjoPdbVwa9LFiijqM,2017-01-09,ec
185,Caraluna,Bacilos,1408,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,2017-01-09,ec
186,Kill Em With Kindness,Selena Gomez,1392,https://open.spotify.com/track/7KxhSJOYiqCDclXDBNlFSZ,2017-01-09,ec
187,Falsas Mentiras (feat. Ozuna),Los De La Nazza,1391,https://open.spotify.com/track/36JI0KHc591i9liHaFqDFG,2017-01-09,ec
188,What Do You Mean?,Justin Bieber,1388,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,2017-01-09,ec
189,Million Reasons,Lady Gaga,1388,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ,2017-01-09,ec
190,Cocoon,Milky Chance,1387,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs,2017-01-09,ec
191,When I Was Your Man,Bruno Mars,1377,https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI,2017-01-09,ec
192,Let Me Hold You (Turn Me On),Dante Klein,1374,https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU,2017-01-09,ec
193,Creo en Ti,Reik,1371,https://open.spotify.com/track/0xXhgLXfEHnWJHVgRvFvdn,2017-01-09,ec
194,Lush Life,Zara Larsson,1369,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,2017-01-09,ec
195,Bailando - Spanish Version,Enrique Iglesias,1367,https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E,2017-01-09,ec
196,Pierde Los Modales,J Balvin,1363,https://open.spotify.com/track/4r3itKA9HEJo48RG65OEnt,2017-01-09,ec
197,Un Polvo,Maluma,1362,https://open.spotify.com/track/01vHGJRvJ6EZW9KO8NtZpi,2017-01-09,ec
198,How Deep Is Your Love,Calvin Harris,1354,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s,2017-01-09,ec
199,Otra Copa (feat. Farruko),Justin Quiles,1352,https://open.spotify.com/track/5KX51uLJYo1S1MmITG7lHD,2017-01-09,ec
200,Qué Gano Olvidándote - Versión Urbana,Reik,1352,https://open.spotify.com/track/3H179O48ynsu9q8LOnFQZY,2017-01-09,ec
1,Reggaetón Lento (Bailemos),CNCO,16595,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,2017-01-10,ec
2,Chantaje,Shakira,14851,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-10,ec
3,Otra Vez (feat. J Balvin),Zion & Lennox,12774,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,2017-01-10,ec
4,Shape of You,Ed Sheeran,12360,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-01-10,ec
5,Safari,J Balvin,11212,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,2017-01-10,ec
6,Vente Pa' Ca,Ricky Martin,10633,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,2017-01-10,ec
7,Let Me Love You,DJ Snake,10042,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-10,ec
8,Ay Mi Dios,IAmChino,9296,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,2017-01-10,ec
9,Vacaciones,Wisin,9099,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,2017-01-10,ec
10,Traicionera,Sebastian Yatra,8411,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,2017-01-10,ec
11,Closer,The Chainsmokers,8357,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-10,ec
12,Dile Que Tu Me Quieres,Ozuna,8068,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,2017-01-10,ec
13,Starboy,The Weeknd,7986,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-10,ec
14,Don't Wanna Know,Maroon 5,7953,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-10,ec
15,Chillax,Farruko,7256,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,2017-01-10,ec
16,24K Magic,Bruno Mars,7038,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-10,ec
17,La Bicicleta,Carlos Vives,6931,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,2017-01-10,ec
18,My Way,Calvin Harris,6900,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,2017-01-10,ec
19,Andas En Mi Cabeza,Chino & Nacho,6763,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,2017-01-10,ec
20,One Dance,Drake,6702,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-01-10,ec
21,Cuatro Babys,Maluma,6562,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,2017-01-10,ec
22,Me Llamas (feat. Maluma) - Remix,Piso 21,6279,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,2017-01-10,ec
23,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,6221,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-10,ec
24,Castle on the Hill,Ed Sheeran,6071,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-10,ec
25,Shaky Shaky,Daddy Yankee,5946,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,2017-01-10,ec
26,I Feel It Coming,The Weeknd,5945,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-10,ec
27,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,5816,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-01-10,ec
28,Cold Water (feat. Justin Bieber & MØ),Major Lazer,5752,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-01-10,ec
29,In the Name of Love,Martin Garrix,5616,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2017-01-10,ec
30,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,5542,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017-01-10,ec
31,Side To Side,Ariana Grande,5175,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-01-10,ec
32,Bailame Despacio,Xantos,5081,https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu,2017-01-10,ec
33,Treat You Better,Shawn Mendes,5007,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017-01-10,ec
34,Borro Cassette,Maluma,4995,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,2017-01-10,ec
35,Photograph,Ed Sheeran,4922,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2017-01-10,ec
36,DUELE EL CORAZON,Enrique Iglesias,4868,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,2017-01-10,ec
37,Gyal You A Party Animal - Remix,Charly Black,4737,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,2017-01-10,ec
38,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,4673,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,2017-01-10,ec
39,Cheap Thrills,Sia,4633,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,2017-01-10,ec
40,Don't Let Me Down,The Chainsmokers,4540,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-01-10,ec
41,Te Quiero Pa´Mi,Don Omar,4526,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,2017-01-10,ec
42,Heathens,Twenty One Pilots,4490,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017-01-10,ec
43,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,4422,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,2017-01-10,ec
44,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,4404,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-10,ec
45,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,4404,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-01-10,ec
46,Desde Esa Noche,Thalía,4348,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,2017-01-10,ec
47,Bobo,J Balvin,4079,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,2017-01-10,ec
48,Tan Fácil,CNCO,4067,https://open.spotify.com/track/1TxgZRcy3kZ7JaEp88MDbC,2017-01-10,ec
49,Fuego,Juanes,3909,https://open.spotify.com/track/0mwPE0lPOgnWf2bo14xedJ,2017-01-10,ec
50,Gyal You A Party Animal,Charly Black,3888,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b,2017-01-10,ec
51,This Is What You Came For,Calvin Harris,3684,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,2017-01-10,ec
52,Just Hold On,Steve Aoki,3649,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2017-01-10,ec
53,Thinking Out Loud,Ed Sheeran,3474,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2017-01-10,ec
54,La Gozadera,Gente De Zona,3445,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,2017-01-10,ec
55,Baila Conmigo,Juan Magán,3426,https://open.spotify.com/track/772io14jrMTxGJbijtDccQ,2017-01-10,ec
56,Me Rehúso,Danny Ocean,3343,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2017-01-10,ec
57,Te Vas,Ozuna,3199,https://open.spotify.com/track/2twUPIYOTqVivev47pf7bU,2017-01-10,ec
58,Say You Won't Let Go,James Arthur,3165,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-10,ec
59,Manicomio,Cosculluela,3118,https://open.spotify.com/track/3n58u3LOFw8mITLvfPvQBz,2017-01-10,ec
60,Faded,Alan Walker,3105,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,2017-01-10,ec
61,Cake By The Ocean,DNCE,3100,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,2017-01-10,ec
62,Stressed Out,Twenty One Pilots,3097,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,2017-01-10,ec
63,Deja Que Te Bese,Alejandro Sanz,3095,https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga,2017-01-10,ec
64,Hasta el Amanecer,Nicky Jam,3066,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,2017-01-10,ec
65,Si Me Dices Que Si (feat. Nicky Jam),Cosculluela,3031,https://open.spotify.com/track/3noN1TxpjbjjmKqssghvg8,2017-01-10,ec
66,Una y otra vez,Manuel Medrano,3007,https://open.spotify.com/track/0bK3jxkbq5cDKWr68KtO8G,2017-01-10,ec
67,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,2971,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,2017-01-10,ec
68,Bajo el agua,Manuel Medrano,2924,https://open.spotify.com/track/5QSYWruQQ7kBCHScI4xJ9g,2017-01-10,ec
69,Ruleta Rusa,Kevin Roldan,2924,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH,2017-01-10,ec
70,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,2923,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC,2017-01-10,ec
71,Call On Me - Ryan Riback Extended Remix,Starley,2917,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-10,ec
72,Ride,Twenty One Pilots,2844,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2017-01-10,ec
73,Por Fin Te Encontré,Cali Y El Dandee,2829,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,2017-01-10,ec
74,Enamorándonos,Cabas,2818,https://open.spotify.com/track/0aywfeIr0tmhLZJxzqOhzP,2017-01-10,ec
75,Ya Me Enteré,Reik,2799,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,2017-01-10,ec
76,By Your Side,Jonas Blue,2787,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-01-10,ec
77,Hymn For The Weekend - Seeb Remix,Coldplay,2783,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-10,ec
78,Mercy,Shawn Mendes,2753,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017-01-10,ec
79,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,2716,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,2017-01-10,ec
80,Quisiera,CNCO,2682,https://open.spotify.com/track/4iPV0gcc8keTFl6qxqP73M,2017-01-10,ec
81,El Chisme,Reykon,2665,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ,2017-01-10,ec
82,Hasta Que Se Seque el Malecón - Remix,Jacob Forever,2662,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t,2017-01-10,ec
83,Hear Me Now,Alok,2638,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-01-10,ec
84,Love Yourself,Justin Bieber,2606,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2017-01-10,ec
85,Shed a Light,Robin Schulz,2573,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2017-01-10,ec
86,Dueles,Jesse & Joy,2527,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P,2017-01-10,ec
87,Work,Rihanna,2503,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,2017-01-10,ec
88,Starving,Hailee Steinfeld,2493,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-01-10,ec
89,Fake Love,Drake,2474,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-10,ec
90,All We Know,The Chainsmokers,2448,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-01-10,ec
91,Soy Peor,Bad Bunny,2446,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,2017-01-10,ec
92,Black Beatles,Rae Sremmurd,2443,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-01-10,ec
93,Traicionera - Remix,Sebastian Yatra,2439,https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,2017-01-10,ec
94,Que Raro,Feid,2419,https://open.spotify.com/track/3kg9JvQe6QJFKUQCN1oIQz,2017-01-10,ec
95,Work from Home,Fifth Harmony,2408,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2017-01-10,ec
96,Encantadora - Remix,Yandel,2402,https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS,2017-01-10,ec
97,Mi Tesoro (feat. Nicky Jam),Zion & Lennox,2385,https://open.spotify.com/track/5HABnFSYvl6mTmg8nSdzHa,2017-01-10,ec
98,Alone,Alan Walker,2384,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,2017-01-10,ec
99,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,2363,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,2017-01-10,ec
100,Me Ama Me Odia,Ozuna,2356,https://open.spotify.com/track/6041gM9Th1ViQcnzkIxnuv,2017-01-10,ec
101,Para Enamorarte,CNCO,2341,https://open.spotify.com/track/3B21fRFqPLmTd9zAlK0I8A,2017-01-10,ec
102,Corazon De Seda (feat. Ozuna),Klasico,2314,https://open.spotify.com/track/0uRHot8ml8U8cYVwwzMwNT,2017-01-10,ec
103,Perfect Strangers,Jonas Blue,2217,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,2017-01-10,ec
104,Middle,DJ Snake,2210,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,2017-01-10,ec
105,Quiero Que Vuelvas,Alejandro Fernandez,2198,https://open.spotify.com/track/2Zw7rSucHm0MIph9gmNiSn,2017-01-10,ec
106,Too Good,Drake,2137,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,2017-01-10,ec
107,Ando buscando,Carlos Baute,2122,https://open.spotify.com/track/7BwJtE8KSbCQKOCTIAY3jX,2017-01-10,ec
108,Lean On (feat. MØ & DJ Snake),Major Lazer,2092,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,2017-01-10,ec
109,The Scientist,Coldplay,2073,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-01-10,ec
110,Sorry,Justin Bieber,2046,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,2017-01-10,ec
111,Bad Things (with Camila Cabello),Machine Gun Kelly,2045,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-01-10,ec
112,The Greatest,Sia,2043,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,2017-01-10,ec
113,El Perdedor - The Remix,Maluma,2037,https://open.spotify.com/track/4QsPTKvdpgkA7mBAvclZTa,2017-01-10,ec
114,Sugar,Maroon 5,2023,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,2017-01-10,ec
115,Te Busco (feat. Nicky Jam),Cosculluela,2015,https://open.spotify.com/track/6wHm04cn5HxK6pE2ITEdUS,2017-01-10,ec
116,Encantadora,Yandel,2011,https://open.spotify.com/track/7LABrQFfRYcZUqUwng0Heb,2017-01-10,ec
117,Desde Que Estamos Juntos,Melendi,2008,https://open.spotify.com/track/66VmioeXL4i1TCfHIO8R9t,2017-01-10,ec
118,Me llamas,Piso 21,2002,https://open.spotify.com/track/3jpqMaJREkmVDYlRvW1qWC,2017-01-10,ec
119,All Night,The Vamps,1952,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-01-10,ec
120,The Greatest,Sia,1933,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,2017-01-10,ec
121,De Pies a Cabeza,Maná,1932,https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7,2017-01-10,ec
122,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",De La Ghetto,1891,https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma,2017-01-10,ec
123,Ya No Me Duele Más,Silvestre Dangond,1891,https://open.spotify.com/track/4JnJ9ACXmtLkpH61ZvFSaM,2017-01-10,ec
124,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,1885,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,2017-01-10,ec
125,Ginza,J Balvin,1884,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw,2017-01-10,ec
126,Stitches,Shawn Mendes,1863,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,2017-01-10,ec
127,Scars To Your Beautiful,Alessia Cara,1847,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2017-01-10,ec
128,Nunca Me Olvides,Yandel,1832,https://open.spotify.com/track/27ebni0DfbT5Owz6W42HP8,2017-01-10,ec
129,I Would Like,Zara Larsson,1830,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2017-01-10,ec
130,Sofia,Alvaro Soler,1829,https://open.spotify.com/track/1VoHrSS3QQ6TbpabLrFiYb,2017-01-10,ec
131,Quiero Que Sepas,Juan Magán,1812,https://open.spotify.com/track/0fm7fJ4aZv6Wx0klIcyXPz,2017-01-10,ec
132,Sin Contrato,Maluma,1809,https://open.spotify.com/track/09S64DUkxIX9EwIaULu6yN,2017-01-10,ec
133,Hello,Karol G,1802,https://open.spotify.com/track/1PGENMzwUy16wlpZiuLS65,2017-01-10,ec
134,Amor y dolor,Carlos Baute,1796,https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd,2017-01-10,ec
135,Acércate (feat. Nicky Jam) - Remix,De La Ghetto,1788,https://open.spotify.com/track/35OC6rMxa8lJi8eDiUVShS,2017-01-10,ec
136,The Mack,Nevada,1786,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,2017-01-10,ec
137,El Perdedor,Maluma,1783,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O,2017-01-10,ec
138,Locuras contigo,Rombai,1769,https://open.spotify.com/track/5jMvnSyOgGY8JpvHqeyVOg,2017-01-10,ec
139,Obsesionado,Farruko,1764,https://open.spotify.com/track/5Jt4zdXTd9y1zxihiNYQI1,2017-01-10,ec
140,All of Me,John Legend,1754,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,2017-01-10,ec
141,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,1733,https://open.spotify.com/track/4COGASZEbAxmH6k5gYMo6G,2017-01-10,ec
142,Now and Later,Sage The Gemini,1727,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,2017-01-10,ec
143,She Will Be Loved - Radio Mix,Maroon 5,1709,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16,2017-01-10,ec
144,Noche Loca,Marama,1706,https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD,2017-01-10,ec
145,Me Reclama,Mambo Kingz,1698,https://open.spotify.com/track/4ojwGTehgBRAg52jbFgzJg,2017-01-10,ec
146,Can't Feel My Face,The Weeknd,1680,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm,2017-01-10,ec
147,Se Acabó,Sanluis,1674,https://open.spotify.com/track/7BHNaG7YZHjGbAAqIHQzNf,2017-01-10,ec
148,Stole the Show,Kygo,1672,https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7,2017-01-10,ec
149,Firestone,Kygo,1668,https://open.spotify.com/track/1I8tHoNBFTuoJAlh4hfVVE,2017-01-10,ec
150,Tu jardín con enanitos,Melendi,1656,https://open.spotify.com/track/6yCjU5j6YHbux2VQCBTTE1,2017-01-10,ec
151,El Perdón,Nicky Jam,1616,https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,2017-01-10,ec
152,Pumped Up Kicks,Foster The People,1609,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,2017-01-10,ec
153,Qué Gano Olvidándote,Reik,1586,https://open.spotify.com/track/7iXRsjttPa62GpOcqsx1aE,2017-01-10,ec
154,Materialista,Silvestre Dangond,1582,https://open.spotify.com/track/3jqSBJ8I20iUN0Bw8NA5xQ,2017-01-10,ec
155,Love Me Now,John Legend,1577,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2017-01-10,ec
156,No Money,Galantis,1576,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,2017-01-10,ec
157,Caminar de Tu Mano,Río Roma,1550,https://open.spotify.com/track/7cCRlUf8ayOJtTlWN7g8Ni,2017-01-10,ec
158,A Thousand Years,Christina Perri,1549,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,2017-01-10,ec
159,7 Years,Lukas Graham,1546,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,2017-01-10,ec
160,Hello,Adele,1543,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,2017-01-10,ec
161,Fast Car,Jonas Blue,1534,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,2017-01-10,ec
162,Me Voy Enamorando - Remix,Chino & Nacho,1533,https://open.spotify.com/track/0nfBKG11Wv2bK8cPjMU5VB,2017-01-10,ec
163,Hasta la Raíz,Natalia Lafourcade,1531,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf,2017-01-10,ec
164,Sugar (feat. Francesco Yates),Robin Schulz,1520,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,2017-01-10,ec
165,Adventure Of A Lifetime,Coldplay,1516,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017-01-10,ec
166,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,1512,https://open.spotify.com/track/0uVyZywUNOp6S0dU5r8TS8,2017-01-10,ec
167,Tan Fácil - Urban Remix,CNCO,1511,https://open.spotify.com/track/6ZvmnulA6jJY3lvveuCz77,2017-01-10,ec
